gene,Kidney_T0-1.counts.rev.txt,Kidney_T0-2.counts.rev.txt,Kidney_T12.counts.rev.txt,Kidney_T24.counts.rev.txt,Kidney_T48.counts.rev.txt
MARVELD2,2698.407577,2495.380076,3362.74667,3490.070576,2897.409345
MARVELD3,4264.668901,4516.041433,3137.375833,3134.411542,2124.13041
MAS1,43.08834454,37.28157485,13.3619073,15.07781443,12.41064958
MASP1,51.70601345,33.55341736,14.25270112,14.19088417,33.41328734
MASP2,551.5308101,744.3887778,622.66488,731.7174651,474.4686802
MAST1,3.231625841,6.213595808,3.563175279,0.886930261,0.954665353
MAST2,770.2041587,770.4858802,1068.952584,734.3782559,989.9879706
MAST3,2858.91166,2864.467667,918.4084282,1359.66409,1104.547813
MAST4,1169.848554,996.6607676,732.2325199,757.4384427,777.097597
MASTL,8.617668908,4.970876646,27.61460841,97.56232869,437.2367315
MAT1A,4.308834454,8.699034131,6.235556738,3.547721043,4.773326763
MAT2A,21272.7157,20260.05049,20951.47064,14572.26418,15526.67729
MAT2B,11361.31925,10703.54014,9204.57254,9518.535559,9481.736282
MATK,20.46696366,29.82525988,30.28698987,30.15562887,46.77860228
MATN1,0,2.485438323,25.83302077,10.64316313,5.727992116
MATN2,1824.791391,1404.272653,2176.209302,2941.947675,3229.632888
MATN3,6.463251681,3.728157485,43.64889717,50.55502486,6.682657468
MATN4,129.2650336,75.80586886,8.017144378,1.773860522,8.591988173
MAU2,4014.756503,3746.798272,4126.156973,3356.144107,3285.958144
MAVS,3291.949523,3091.885274,2975.251358,3106.916703,2769.484188
MAX,3403.979219,3765.43906,5672.575044,3937.970358,3212.448911
MAZ,8015.509294,8149.752262,5677.919807,6942.003151,6731.345401
MB21D2,2332.156648,2305.244045,2332.989014,2826.646741,2292.151512
MBD1,4637.383081,4857.789203,3579.209568,2913.565907,3436.795269
MBD2,6207.95324,6293.129834,11282.79452,8329.162079,8688.409374
MBD3,5020.869348,5315.109854,5487.28993,6220.928849,5564.74434
MBD4,1383.13586,1357.049324,1424.379318,1480.286605,1423.406041
MBD5,676.4870093,559.2236227,425.7994459,591.5824839,597.6205107
MBD6,1037.351895,1106.020054,767.8642727,835.4883056,667.3110815
MBIP,2532.51745,2363.651845,2425.631571,2372.538448,2733.206904
MBL2,1.077208614,1.242719162,0.89079382,0.886930261,0.954665353
MBLAC1,1864.64811,1969.709871,1316.593266,1374.741904,1366.12612
MBLAC2,898.3919837,787.8839484,827.5474586,865.6439345,700.7243688
MBNL1,7611.556063,9427.26756,9866.432348,8283.041705,8931.849039
MBNL2,6514.957695,6267.032732,9366.697015,8214.748075,6984.33172
MBNL3,218.6733486,217.4758533,256.5486201,274.9483808,257.7596452
MBOAT1,203.592428,155.3398952,318.0133937,494.0201553,553.7059045
MBOAT2,671.1009662,679.7673814,598.6134469,816.8627702,886.8841126
MBOAT4,0,0,0,0.886930261,0
MBOAT7,1526.404605,1869.049619,1870.667022,1861.666617,1880.690745
MBP,14417.36008,13130.57066,9253.5662,8652.891624,7965.727702
MBTD1,3956.587238,3818.875984,3003.75676,2648.373759,2998.603872
MBTPS1,7195.753539,6981.59625,6517.938379,6973.04571,6900.321168
MC1R,0,0,0,0,0.954665353
MC2R,12.92650336,11.18447245,24.94222695,7.095442086,25.77596452
MC3R,0,0,1.78158764,0,2.863996058
MC4R,0,0,0,0,0
MC5R,0,1.242719162,1.78158764,0.886930261,0.954665353
MCAM,590.3103202,510.7575754,4486.92847,2535.733616,2915.547987
MCAT,745.4283606,943.2238436,670.7677463,625.2858338,666.3564161
MCC,1136.455087,861.204379,1215.933564,1131.723013,1097.865155
MCCC1,17659.75801,18226.96194,11882.29876,11582.42228,10090.81278
MCCC2,26216.02603,25827.43234,7737.435119,9234.717875,7402.475144
MCCD1,15904.98518,20250.10874,9727.468512,17501.79484,15937.1834
MCEE,4805.427625,5095.148563,3253.17903,3675.439001,3730.832198
MCF2,31.23904979,32.3106982,26.72381459,36.36414069,32.45862199
MCF2L,1817.250931,2108.894417,360.771497,632.3812759,767.5509435
MCF2L2,285.4602826,364.1167143,115.8031966,183.594564,260.6236413
MCFD2,11710.33484,11826.95826,9198.336983,8868.415677,7577.178903
MCHR1,0,0,10.68952584,0.886930261,0.954665353
MCHR2,0,0,0,0,0
MCIDAS,1.077208614,1.242719162,5.344762919,0.886930261,1.909330705
MCL1,0,0,0,0,0
MCM10,48.47438761,42.25245149,192.4114651,352.9982438,890.702774
MCM2,361.9420942,303.2234754,1141.106883,1939.71648,3292.640801
MCM3,197.1291763,169.009806,587.0331272,1237.267714,2676.881649
MCM3AP,1097.675577,776.699476,1186.537368,1106.002035,1006.217282
MCM4,332.8574616,320.6215437,1169.612285,1912.221642,3988.591843
MCM5,240.2175208,256.0001473,899.701758,1304.674414,2534.636511
MCM6,1402.525615,1348.35029,3915.038838,4016.907151,7166.672802
MCM7,2174.884191,2075.341,3516.854001,3677.212861,6368.572567
MCMBP,2935.393472,2643.263657,6699.660319,4974.791833,4753.278791
MCMDC2,137.8827025,154.097176,43.64889717,51.44195512,51.55192904
MCOLN1,2352.623612,2747.652066,1747.737474,2081.625322,1500.733934
MCOLN2,2621.925765,2791.147237,1133.089739,1235.493853,1088.318502
MCOLN3,586.0014858,608.9323892,135.4006606,185.3684245,204.2983855
MCPH1,540.758724,454.8352131,521.1143846,523.2888539,541.2952549
MCRIP1,1655.669639,1933.671015,1358.460575,1872.30978,1700.258993
MCRIP2,3092.66593,4291.109265,2025.665146,3493.618297,2667.334995
MCRS1,1752.618414,1977.166186,2307.155993,1905.1262,2162.317024
MCTP1,346.8611736,267.1846197,325.1397442,458.5429448,715.0443491
MCTP2,256.37565,191.3787509,319.7949813,465.6383869,501.1993101
MCTS1,44.16555316,60.89323892,50.77524773,26.60790782,95.46653526
MCU,2867.529329,2760.079258,3549.813372,3474.992762,3242.043537
MCUB,138.9599111,131.7282311,842.6909535,513.532621,778.0522624
MCUR1,2854.602826,2929.089064,2749.880522,3019.110608,2454.444621
MDC1,1910.96808,1874.020496,1441.3044,1505.120653,1460.637989
MDFI,21.54417227,18.64078742,71.26350558,46.12037356,88.78387779
MDFIC,232.6770605,176.4661209,247.6406819,285.591544,460.1486999
MDFIC2,2.154417227,2.485438323,0.89079382,1.773860522,4.773326763
MDGA1,31.23904979,45.98060898,102.4412893,54.10274591,201.4343894
MDGA2,66.78693404,53.43692395,53.44762919,68.29363008,68.73590539
MDH1,41188.14855,41294.31502,29608.20498,41661.77514,30806.09626
MDH1B,2.154417227,1.242719162,0,0.886930261,2.863996058
MDH2,33026.13888,35851.20509,28863.50135,34847.48995,28147.35326
MDK,693.7223471,751.8450928,750.9391901,942.8068672,2458.263283
MDM1,763.740907,784.155791,418.6730953,546.3490406,553.7059045
MDM2,2472.193768,2226.952738,3287.919989,2746.823018,3098.843734
MDM4,2282.605052,2403.418859,1739.72033,1355.229438,1415.768718
MDN1,2423.719381,2190.913882,2513.820159,1961.002807,1879.736079
MDP1,277.9198223,265.9419006,322.4673628,270.5137295,297.85559
ME1,972.719378,884.8160431,3244.271092,4282.986229,2401.938027
ME2,4147.253162,3862.371154,4021.934096,4216.46646,4464.969854
ME3,0,0,0,0,0
MEA1,3815.472909,4527.225906,3843.775332,4628.889031,5043.497058
MEAF6,1940.052713,1926.2147,2278.650591,2035.504948,2042.029189
MEAK7,1596.423165,1729.865073,603.067416,651.0068114,581.3911997
MECOM,2230.899039,1657.787362,2062.187693,2572.097756,2298.834169
MECP2,860.6896822,852.5053449,1264.03643,1199.129713,1181.875707
MED1,3497.696368,2793.632675,4495.836408,3869.676728,3870.213339
MED11,589.2331116,644.9712449,879.2135001,904.668866,832.4681875
MED12,1909.890872,1661.515519,1794.058753,2086.059973,1966.610626
MED12L,158.3496662,150.3690186,203.9917847,133.0395391,133.6531494
MED13,3644.19674,2538.875247,3861.591209,3367.6742,3011.969187
MED13L,3023.724578,2296.545011,2734.737027,2549.037569,2461.127279
MED14,2475.425394,2382.292633,2383.764262,2382.29468,2388.572712
MED15,1651.360805,1901.360317,2418.505221,1874.083641,1768.040233
MED16,2028.383819,2116.350732,1881.356547,2023.087925,1892.146729
MED18,1029.811435,1026.486027,1016.395748,1037.708405,1098.819821
MED19,1706.298444,1634.175697,1727.249217,1477.625814,1383.310096
MED20,832.6822583,801.5538592,1322.828822,1013.761288,1015.763935
MED21,2104.865631,2248.078963,1664.893649,1454.565628,1889.282733
MED22,1142.918339,1175.612327,898.8109642,964.0931935,1062.542537
MED23,2788.893101,3086.914397,2536.090005,2384.068541,2365.660744
MED24,1512.400893,1620.505787,1303.231358,1518.424606,1615.293777
MED25,1739.691911,1662.758238,1681.818732,1461.66107,1579.971159
MED27,930.7082421,965.5927886,1166.04911,886.0433305,806.6922229
MED28,4008.293251,4184.235417,6375.411368,5693.205344,5999.117076
MED30,754.0460295,854.9907832,1004.815429,867.417795,838.1961796
MED31,4976.703795,6080.624858,1992.705775,2186.283093,2010.525233
MED4,4043.841135,4404.196709,4928.762205,3846.616541,3759.472158
MED6,1416.529327,1506.175624,1501.87838,1280.727297,1453.000667
MED7,1588.882705,1595.651403,1422.59773,1563.65805,1513.144584
MED8,2347.237569,2832.156969,2909.332615,2368.990727,2023.890547
MED9,941.4803283,1033.942342,1783.369227,1629.290889,1550.376533
MEDAG,71.0957685,67.10683473,101.5504955,86.91916556,124.1064958
MEF2A,4543.665932,4242.643218,3875.84391,4262.586833,4370.457984
MEF2B,38.77951009,38.52429401,46.32127863,45.2334433,35.32261805
MEF2C,1136.455087,1015.301555,1111.710687,1129.949152,1934.152004
MEF2D,2313.844102,2079.069157,2201.151529,2156.127464,1840.5948
MEGF11,0,0,3.563175279,5.321581565,2.863996058
MEGF6,372.7141803,370.3303102,849.8173041,745.9083493,931.7533841
MEGF8,1544.717152,1398.059057,982.5455832,1268.310273,1139.870431
MEGF9,2138.259098,1769.632086,1487.625679,1499.799071,1493.096611
MEI1,29.08463257,14.91262994,4.453969099,3.547721043,14.31998029
MEI4,20.46696366,14.91262994,8.017144378,0,4.773326763
MEIKIN,0,0,0.89079382,0,0.954665353
MEIOB,305.9272463,374.0584676,81.95303142,116.1878642,237.7116728
MEIOC,0,0,0,0,0.954665353
MEIOSIN,1.077208614,1.242719162,1.78158764,0,0.954665353
MEIS1,492.2843364,458.5633706,608.4121789,700.674906,738.9109829
MEIS2,1282.955459,1086.136547,1051.136707,1635.499401,1686.893678
MEIS3,136.8054939,141.6699844,610.1937666,406.2140594,399.0501174
MELK,20.46696366,6.213595808,48.10286627,133.0395391,589.0285225
MELTF,15.08092059,12.42719162,144.3085988,89.57995634,108.8318502
MEMO1,2634.852269,2822.215216,3449.15367,2959.68628,3076.886431
MEN1,1121.374167,1207.923025,1211.479595,1134.383804,1025.310589
MEOX1,0,0,0,0,0
MEOX2,14.00371198,24.85438323,2.672381459,7.982372347,5.727992116
MEP1B,3326.420199,3685.905033,929.097954,1968.985179,1854.91478
MEPCE,4263.591692,4375.614168,4521.669429,4651.062287,4466.879185
MEPE,0,0,0,0,0
MERTK,2584.223464,2581.127699,1322.828822,1388.932788,1278.296907
MESD,6428.781006,6806.372848,7537.006509,6916.282174,5696.488159
MESP1,129.2650336,191.3787509,84.62541288,137.4741904,135.5624801
MESP2,72.17297711,69.59227305,188.8482898,141.9088417,172.7944288
MEST,518.1373431,451.1070557,282.3816409,296.2347071,433.4180701
MET,6309.21085,6106.72196,9854.852028,7877.714576,8865.977129
METAP1,2183.50186,2038.059425,2748.989728,2349.478261,2207.186295
METAP1D,1501.628807,1584.466931,665.4229834,882.4956095,660.628424
METAP2,7894.861929,7826.64528,11065.44083,8995.246705,8955.715673
METRNL,241.2947294,239.8447982,894.3569951,626.1727641,497.3806487
METTL1,1573.801784,1764.661209,2957.435482,1856.345036,1601.928462
METTL11B,7.540460295,16.1553491,4.453969099,5.321581565,6.682657468
METTL14,1760.158875,1708.738847,1377.167245,1328.621531,1553.240529
METTL15,1610.426877,1589.437808,618.2109109,911.7643081,860.1534827
METTL16,702.340016,678.5246622,1043.119563,787.5940716,787.5989159
METTL17,1299.113588,1383.146427,1566.015535,1255.893249,1302.163541
METTL18,919.936156,1021.515151,650.2794884,690.0317429,778.0522624
METTL21A,1267.874538,1294.913366,1733.484773,1772.086661,1674.483028
METTL21C,3.231625841,1.242719162,0,0,0
METTL22,843.4543444,1014.058836,524.6775599,663.4238351,676.857735
METTL23,812.2152946,999.1462059,833.7830153,1071.411755,1431.998029
METTL24,1071.82257,934.5248095,261.893383,515.3064815,741.774979
METTL25,453.5048263,439.9225832,313.5594246,370.736849,387.5941331
METTL26,456.7364522,626.3304574,804.3868193,777.8378387,894.5214354
METTL27,2401.098,3047.147384,813.2947575,1128.175292,1245.838285
METTL3,1105.216038,1117.204526,1365.586926,1161.878642,1010.035943
METTL4,900.5464009,846.291749,538.0394671,652.7806719,676.857735
METTL5,1481.161844,1729.865073,1174.957048,1190.26041,1318.392852
METTL6,1256.025243,1134.602595,895.2477889,1032.386824,942.254703
METTL8,742.1967347,817.7092083,837.3461906,927.7290528,990.942636
METTL9,5826.621391,6587.654276,6637.304751,6314.056526,6868.817212
MEX3A,1.077208614,0,4.453969099,0.886930261,1.909330705
MEX3B,91.56273215,105.6311287,128.27431,145.4565628,151.7917911
MEX3C,1882.960657,1920.001105,2819.36244,2564.115384,2371.388736
MEX3D,1322.812177,1380.660989,1761.990176,1690.489077,1848.232123
MFAP1,3660.354869,3552.934083,3666.507362,3539.738671,3330.827415
MFAP2,423.3429851,505.7866988,167.4692381,196.0115876,274.9436215
MFAP3,2303.072016,2151.146869,2150.376281,2170.318348,2261.60222
MFAP3L,1545.79436,1431.612474,485.4826318,637.7028575,591.8925186
MFAP4,1001.804011,677.2819431,759.8471283,533.932017,687.3590539
MFAP5,969.4877522,508.2721371,172.814001,163.195168,92.6025392
MFF,7326.095781,8172.121207,7496.029993,8864.867956,8532.798921
MFGE8,6216.570909,6404.974559,6452.019637,5629.346365,5439.683179
MFHAS1,1407.911658,1304.85512,2111.181353,1426.183859,1225.790313
MFN1,5914.952497,6314.25606,6507.248854,6292.7702,5812.002667
MFN2,4844.207135,4862.760079,4837.010441,5687.883762,5159.011565
MFNG,305.9272463,270.9127772,835.564603,1226.624551,884.9747818
MFRP,814.3697119,843.8063107,1557.998391,1610.665354,1895.010725
MFSD1,9261.839659,10815.38486,5799.958561,6424.922809,6598.646917
MFSD10,1377.749817,1665.243677,1440.413607,1527.293909,1828.18415
MFSD11,4340.073504,4461.36179,3118.669163,4063.027525,3829.162729
MFSD12,5558.396446,5326.294327,4756.838998,5209.828352,4201.482217
MFSD13A,354.4016339,338.019612,159.4520937,227.0541468,231.9836807
MFSD14A,3400.747593,4405.439428,6022.657016,5051.954765,4289.311429
MFSD14B,3758.380853,3633.710828,6136.678624,5386.327474,5557.107017
MFSD2A,159.4268748,115.572882,195.9746404,177.3860522,89.73854314
MFSD2B,51.70601345,41.00973233,47.21207245,51.44195512,57.27992116
MFSD3,1903.42762,2614.681116,970.9652636,1490.929768,1184.739703
MFSD4A,880.0794373,848.7771874,768.7550665,1634.612471,1264.931592
MFSD4B,212.2100969,201.3205042,156.7797123,171.1775403,145.1091336
MFSD5,1168.771346,1358.292044,1951.729259,1919.317084,1636.296414
MFSD6,1505.937642,1304.85512,3418.86668,3251.486336,2858.268066
MFSD8,893.0059406,830.1363999,792.8064996,886.0433305,727.4549987
MGA,1571.647367,1143.301629,1601.647288,1285.161948,1298.34488
MGAM,359.7876769,278.3690922,164.7968567,267.8529388,294.9915939
MGAM2,152.9636231,121.7864778,24.05143313,34.59028017,63.96257862
MGARP,7284.084645,9122.801365,3990.756313,5424.465475,4510.793791
MGAT1,5053.185606,5185.867061,7399.824261,6385.897878,6891.72918
MGAT2,4972.39496,5781.12954,5694.84489,6492.329509,5026.313081
MGAT3,192.8203418,188.8933126,243.1867128,330.8249873,421.0074205
MGAT4A,20036.08021,21762.49796,11238.25483,11845.84056,11204.90724
MGAT4B,3690.51671,3856.157558,4421.009728,5436.882499,5606.749616
MGAT4C,62.47809959,49.70876646,70.37271176,91.35381686,123.1518305
MGAT4D,3.231625841,3.728157485,2.672381459,0.886930261,10.50131888
MGAT5,4781.729036,4293.594703,4106.559509,3891.849984,4065.919737
MGAT5B,0,1.242719162,0,2.660790782,0.954665353
MGLL,3044.191542,2818.487058,3703.029909,3374.769642,3172.352967
MGME1,1427.301413,1317.282311,896.1385827,1115.758268,1586.653816
MGMT,4353.000007,6183.770548,1715.668897,2527.751243,2492.631236
MGP,8084.450645,6848.6253,4967.957133,6742.443842,14810.67828
MGRN1,2363.395698,2372.350879,961.1665315,1303.787483,1201.923679
MGST1,71544.96449,84366.96116,26298.01515,33862.11043,28905.35755
MGST2,4268.977736,5218.17776,1082.314491,2076.30374,1886.418737
MGST3,17462.62883,20875.19648,8061.684069,15241.89653,14034.53535
MIA3,4845.284344,4361.944257,5247.666392,4904.724342,4725.593495
MIB1,3694.825545,3511.924351,3712.828641,3281.641965,3383.33401
MIB2,1532.867857,1709.981566,1422.59773,1233.719993,1235.336966
MICAL1,249.9123983,254.7574281,512.2064464,491.3593645,609.0764949
MICAL2,381.3318492,290.7962838,1099.239574,880.7217489,1010.035943
MICAL3,2408.63846,2520.23446,2826.48879,2363.669145,2156.589031
MICALL1,3663.586495,3900.895448,4572.444677,5325.129286,4022.959796
MICALL2,192.8203418,221.2040108,542.4934362,256.3228454,437.2367315
MICOS13,4021.219754,5162.255397,5489.962311,6614.725885,5170.46755
MICU1,4095.547149,3871.070188,2459.481736,3328.649269,3326.054088
MICU2,6387.847078,6252.120102,5633.380116,5004.060531,5455.91249
MICU3,257.4528586,181.4369976,165.6876505,152.5520049,176.6130902
MID1,239.1403122,167.7670868,178.158764,201.3331692,291.1729325
MID1IP1,561.2256877,515.7284521,901.4833456,1115.758268,1188.558364
MID2,312.3904979,272.1554964,431.1442088,433.7088975,416.2340937
MIDEAS,2224.435787,1818.098133,2332.09822,2537.507476,2544.183165
MIDN,1928.203418,1806.913661,3578.318774,3179.644985,2640.604365
MIEF2,737.8879003,941.9811245,897.0293765,870.9655161,705.4976956
MIEN1,3211.158877,3725.672046,2414.051252,3393.395178,3082.614423
MIER1,2597.149967,2522.719898,5012.496824,4331.767394,4248.260819
MIER2,523.5233862,535.6119586,552.2921683,585.3739721,505.9726369
MIER3,1457.463254,1528.544569,2301.81123,1999.140808,1493.096611
MIF,14347.34152,19724.43853,10840.96079,14535.90004,13920.93017
MIF4GD,616.163327,672.3110664,1076.969728,1034.160684,1014.80927
MIGA1,1814.019305,1886.447687,983.436377,1192.921201,1052.041219
MIGA2,2825.518193,3076.972644,2543.216355,3035.962283,2381.890055
MIIP,429.8062368,475.9614389,685.0204474,690.0317429,799.0549001
MILR1,110.9524872,94.44665628,24.94222695,83.37144451,281.626279
MINAR1,0,0,0,0.886930261,0
MINAR2,0,0,0,0,0
MINDY1,3025.878995,2895.535647,2590.428428,2798.264973,2286.423519
MINDY2,3269.328142,3264.623237,2826.48879,3498.052948,2370.43407
MINDY3,3370.585752,3769.167217,2894.18912,3223.991498,2754.209542
MINDY4,1054.587233,1071.223917,353.6451465,534.8189472,623.3964752
MINDY4B,0,0,0,0,0
MINK1,6734.708252,7017.635106,3626.42164,4265.247624,4300.767413
MINPP1,2397.866374,2879.380297,3057.204389,3190.288148,2484.993913
MIOS,2261.06088,2215.768265,2352.586478,2149.918952,2204.322299
MIPEP,3535.39867,4036.351837,1726.358423,2286.506212,2240.599583
MIPOL1,1161.230885,1079.922951,1201.680863,1112.210547,962.3026754
MIR10A,8.617668908,17.39806826,11.58031966,15.07781443,5.727992116
MIR10B,193.8975504,226.1748874,123.8203409,69.18056034,62.05324792
MIR127,0,0,0,0,0
MIR128-1,0,0,0,0,0
MIR129A,0,0,0,0,0
MIR132,1.077208614,0,0,0,0
MIR133A-2,0,1.242719162,0,0,0
MIR137,0,0,0,0,0
MIR139,0,0,0,0,0
MIR140,5.386043068,3.728157485,0.89079382,0,2.863996058
MIR142,2.154417227,7.45631497,2.672381459,2.660790782,0.954665353
MIR148A,0,0,0,0,0
MIR148B,0,0,0,0,0
MIR151,0,0,0.89079382,0,0
MIR15A,0,1.242719162,0,0,1.909330705
MIR181C,0,0,0,0,0
MIR196A-1,1.077208614,0,0,0,0
MIR199A-1,23.6985895,12.42719162,3.563175279,10.64316313,4.773326763
MIR199B,0,0,0,0,0
MIR19B-1,0,0,0,0,0
MIR20A,0,0,0,0,0
MIR210,0,0,0,0.886930261,0
MIR212,0,0,0,0,0
MIR219B,0,0,0,0,0
MIR27B,16.1581292,16.1553491,8.907938198,7.095442086,0.954665353
MIR335,1.077208614,0,0,0,0
MIR338,0,0,0,0,0
MIR365-1,18.31254643,23.61166407,11.58031966,12.41702365,11.45598423
MIR374B,2.154417227,8.699034131,1.78158764,2.660790782,1.909330705
MIR455,0,0,0,0,0
MIR491,0,1.242719162,0,0,0
MIR499,0,0,0,0,0
MIR545,4.308834454,6.213595808,1.78158764,0.886930261,1.909330705
MIR652,0,0,0,0,0
MIR671,0,0,0,0,0
MIR92A-1,21.54417227,16.1553491,18.70667022,6.208511825,2.863996058
MIR99A,0,0,0,0,0
MIR99B,0,0,0,0,0
MIRLET7G,0,0,0.89079382,0,0
MIRLET7I,4.308834454,11.18447245,13.3619073,7.982372347,0
